Airbnb Name,Availability,Stay_Date,Place_id
Villa Alejandra Cabana, Past dates can’t be selected,"September 20, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 21, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 22, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 23, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 24, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 25, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 26, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 27, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 28, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 29, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"September 30, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 1, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 2, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 3, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 4, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 5, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 6, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 7, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 8, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 9, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 10, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 11, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 12, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 13, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 14, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 15, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 16, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 17, 2023",5
Villa Alejandra Cabana, Past dates can’t be selected,"October 18, 2023",5
Villa Alejandra Cabana, Available,"October 19, 2023",5
Villa Alejandra Cabana, Available,"October 20, 2023",5
Villa Alejandra Cabana, This day is only available for checkout,"October 21, 2023",5
Villa Alejandra Cabana, Available,"October 22, 2023",5
Villa Alejandra Cabana, Available,"October 23, 2023",5
Villa Alejandra Cabana, Available,"October 24, 2023",5
Villa Alejandra Cabana, Available,"October 25, 2023",5
Villa Alejandra Cabana, Available,"October 26, 2023",5
Villa Alejandra Cabana, Available,"October 27, 2023",5
Villa Alejandra Cabana, Available,"October 28, 2023",5
Villa Alejandra Cabana, Available,"October 29, 2023",5
Villa Alejandra Cabana, Available,"October 30, 2023",5
Villa Alejandra Cabana, Available,"October 31, 2023",5
Villa Alejandra Cabana, Available,"November 1, 2023",5
Villa Alejandra Cabana, Available,"November 2, 2023",5
Villa Alejandra Cabana, This day is only available for checkout,"November 3, 2023",5
Villa Alejandra Cabana, Unavailable ,"November 4, 2023",5
Villa Alejandra Cabana, Available,"November 5, 2023",5
Villa Alejandra Cabana, Available,"November 6, 2023",5
Villa Alejandra Cabana, Available,"November 7, 2023",5
Villa Alejandra Cabana, Available,"November 8, 2023",5
Villa Alejandra Cabana, Available,"November 9, 2023",5
Villa Alejandra Cabana, Available,"November 10, 2023",5
Villa Alejandra Cabana, This day is only available for checkout,"November 11, 2023",5
Villa Alejandra Cabana, Available,"November 12, 2023",5
Villa Alejandra Cabana, Available,"November 13, 2023",5
Villa Alejandra Cabana, Available,"November 14, 2023",5
Villa Alejandra Cabana, Available,"November 15, 2023",5
Villa Alejandra Cabana, Available,"November 16, 2023",5
Villa Alejandra Cabana, Available,"November 17, 2023",5
Villa Alejandra Cabana, This day is only available for checkout,"November 18, 2023",5
Villa Alejandra Cabana, Unavailable ,"November 19, 2023",5
Villa Alejandra Cabana, Unavailable ,"November 20, 2023",5
Villa Alejandra Cabana, Available,"November 21, 2023",5
Villa Alejandra Cabana, Available,"November 22, 2023",5
Villa Alejandra Cabana, Available,"November 23, 2023",5
Villa Alejandra Cabana, Available,"November 24, 2023",5
Villa Alejandra Cabana, Available,"November 25, 2023",5
Villa Alejandra Cabana, Available,"November 26, 2023",5
Villa Alejandra Cabana, Available,"November 27, 2023",5
Villa Alejandra Cabana, Available,"November 28, 2023",5
Villa Alejandra Cabana, Available,"November 29, 2023",5
Villa Alejandra Cabana, Available,"November 30, 2023",5
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 1, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 2, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 3, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 4, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 5, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 6, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 7, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 8, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 9, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 10, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 11, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 12, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 13, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 14, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 15, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 16, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 17, 2023",6
Cabaña Boutique TinyChillHouse 2, Past dates can’t be selected,"October 18, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"October 19, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"October 20, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 21, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 22, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 23, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"October 24, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"October 25, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"October 26, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"October 27, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 28, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 29, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 30, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"October 31, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 1, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 2, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 3, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 4, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 5, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 6, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 7, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 8, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 9, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"November 10, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 11, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 12, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 13, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"November 14, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 15, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 16, 2023",6
Cabaña Boutique TinyChillHouse 2," Available, but has no eligible checkout date, due to the 2 night stay requirement","November 17, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"November 18, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 19, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 20, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 21, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"November 22, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 23, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"November 24, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"November 25, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 26, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 27, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 28, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 29, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"November 30, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 1, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 2, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 3, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 4, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 5, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 6, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 7, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 8, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 9, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 10, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 11, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 12, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 13, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 14, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 15, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 16, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 17, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 18, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 19, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 20, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 21, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 22, 2023",6
Cabaña Boutique TinyChillHouse 2," Available, but has no eligible checkout date, due to the 2 night stay requirement","December 23, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 24, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 25, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 26, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 27, 2023",6
Cabaña Boutique TinyChillHouse 2, Available,"December 28, 2023",6
Cabaña Boutique TinyChillHouse 2, This day is only available for checkout,"December 29, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 30, 2023",6
Cabaña Boutique TinyChillHouse 2, Unavailable ,"December 31, 2023",6
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 1, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 2, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 3, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 4, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 5, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 6, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 7, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 8, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 9, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 10, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 11, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 12, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 13, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 14, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 15, 2023",7
Cabin (1) in the woods with panoramic view, Past dates can’t be selected,"October 16, 2023",7
